post,label
COVID-19 Update Today there are 14 new cases of COVID-19 to report in New Zealand today - 9 in MIQ and 5 in the community. The 5 new community cases are all epidemiologically linked to cases that are either epidemiologically or genomically linked to the Auckland cluster. ,Truth
New publication in  on indirect impacts of  pandemic on HIV TB and Malaria ️Maintaining most critical prevention activities ; healthcare services will substantially reduce overall impact  pandemic Full article  ,Truth
Two states in particular have some concerning hospitalization numbers: Minnesota and North Carolina. ,Truth
RT : ◾India crosses a crucial milestone in the fight against  ◾Tests more than 10 lakh people in a day ◾Cumulative test…,Truth
Daily mortality growth rate declined by ~ 6.1 % points and hospitalization growth rate declined by ~ 8.4 % points In states with Stay At Home Orders.  ,Truth
 establishes its global position with export of 23 lakh PPEs in one month. More than 1.28 Cr PPEs distributed to States/UTs.       ,Truth
Sixteen new cases of  have been reported in Nigeria: 10 in Lagos 2 in the FCT 2 in Oyo 1 in Delta and 1 in Katsina As at 09:30 pm 7th April there are 254 confirmed cases of  reported in Nigeria. Fourty-four have been discharged with six deaths ,Truth
• Today's case means our total number of confirmed cases of COVID-19 is 1154 which is the number we report to the World Health Organization. ⁣ ⁣ • Our combined total of confirmed and probable cases is 1504.,Truth
RT : Cover your cough!  spreads through respiratory droplets when an infected person coughs sneezes or talks. Additio…,Truth
Update from : ⁣ There is 1 new case of COVID-19 to report in managed isolation in NZ.⁣ ⁣ This is a woman in her 60s who arrived in NZ on the 18th of June on an Air India repatriation flight. She is at the Jet Park quarantine facility in Auckland. ,Truth
Newly Updated: COVID-19 investigational drugs and therapies.  ,Truth
 Nearly 60% of the total cases are being contributed by five States viz. Maharashtra Andhra Pradesh Tamil Nadu Karnataka and Uttar Pradesh. ,Truth
The data today is confusing. After days of huge test volumes we're back to the levels of the earlier plateau. The fewest new cases were confirmed of any day in April but the positive rate was higher than in the last few days too.,Truth
People over 50 years and those with preexisting medical conditions like diabetes are at a higher risk of complications due to   Advisory for Vulnerable Groups provides useful guidance if you or a loved one falls into this group Download  ,Truth
: State-wise details of Total Confirmed  cases (till 16 September 2020 8 AM) ️States with 1-15000 confirmed cases ️States with 15001-115000 confirmed cases ️States with 115000+ confirmed cases ️Total no. of confirmed cases so far ,Truth
RT :  ’s One-Stop Shop for  Resources has a section for communicating with people ages 15-21. Find those t…,Truth
We are grateful to the Nigerian Association of Technologists in Engineering for supporting national  response with face masks ; hand sanitisers We continue to work with professional bodies in the whole-of-society response to   ,Truth
⁣ • There are no additional deaths to report.⁣ ⁣ • The total number of tests completed to date is 233843.⁣⁣ ⁣ • Today is World Family Doctor Day. A big thanks to the 5500 GPs around New Zealand for the work they do every day.,Truth
Police have shut down a series of illegal parties overnight as people enjoyed a final weekend of revelry before tougher  restrictions come into force ,Truth
Among young adult U.S. service members on an aircraft carrier tested during a  outbreak nearly 1 out of 5 infected service members showed no symptoms. Wearing cloth face coverings and social distancing may help reduce the spread of COVID-19.  ,Truth
People are drinking sanitizer to get an alcohol high a dangerous trend. ,Truth
We will continue testing in the community as part of our ongoing strategy to continue with the elimination of COVID-19. Anyone with respiratory symptoms should call their GP or Healthline on 0800 611 116 to get advice on getting a test. Testing is free in NZ.,Truth
Two notes in the numbers today: Washington State revealed they had been counting antibody tests in its numbers so their total number of tests will drop. Yesterday we accidentally counted Mississippi's antibody tests in its total. We're correcting the data today.,Truth
Helping patients through post-COVID post-intensive care syndrome.   ,Truth
: UPDATES on  India’s 60% Total Cases in 5 Most Affected States The total number of active cases in the country stands at 919018 as on date.   ,Truth
  is a wildfire not a wave.  via  ,Truth
The emotional toll of  is real especially among some people of racial and ethnic minority groups who have been unequally affected by this pandemic.  Help Save A Life.   ,Truth
Do you think you may have  Most people who get sick can take care of themselves at home. If you need to see a doctor call ahead before going to their office. Take precautions to protect yourself and others around you. See more:  ,Truth
WHO   and  launch COVID-19 Law Lab a platform that shares legal documents from over 190 countries across  to support the global  response. More details   ,Truth
RT : Handwashing is one of the best ways to protect yourself ; your family from getting sick with . Learn when ; how y…,Truth
Coronavirus: 'Chaos' as drivers queue for hours for COVID-19 tests before being turned away ,Truth
Our laboratories processed 9174 tests our highest day of testing since we began. This includes testing in managed isolation facilities as well as testing across the community.,Truth
The number of people states report to be hospitalized with COVID-19 continues to drop. 57% of COVID-19 hospitalizations are currently in the South while the Northeast has fallen to 5%. ,Truth
Although  is a risk for all indigenous peoples globally WHO is deeply concerned about the impact of the virus on indigenous peoples in the Americas which remains the current epicenter of the pandemic-,Truth
RT : The 500 bed hospital at Bihta Patna will be inaugurated today and the 500 bed hospital at Muzaffarpur will be inaugurated ve…,Truth
